Area,T Sub,D Sub,ID,Longitude,Latitude,Substation Number,Substation Name
p43u,p43uhs42_4_69,p43uhs42_4,p43ulv178,-95.68078019,29.54513344,458,SUGAR LAND 34
p43u,p43uhs43_4_69,p43uhs43_4,p43ulv199,-95.65947126,29.5571329,434,SUGAR LAND 11
p43u,p43uhs44_4_69,p43uhs44_4,p43ulv651,-95.64362903,29.56898753,459,SUGAR LAND 35
p43u,p43uhs45_4_69,p43uhs45_4,p43ulv212,-95.62619241,29.55982567,440,SUGAR LAND 16
p43u,p43uhs46_4_69,p43uhs46_4,p43ulv226,-95.65612033,29.54114201,434,SUGAR LAND 11
p43u,p43uhs47_4_69,p43uhs47_4,p43ulv246,-95.59316228,29.64002593,431,SUGAR LAND 8
p43u,p43uhs48_4_69,p43uhs48_4,p43ulv1645,-95.59597281,29.62338081,489,SUGAR LAND 54
p43u,p43uhs49_4_69,p43uhs49_4,p43ulv264,-95.5947391,29.61772255,463,SUGAR LAND 39
p43u,p43uhs4_4_69,p43uhs4_4,p43ulv684,-95.64092875,29.47507682,481,THOMPSONS 2
p43u,p43uhs50_4_69,p43uhs50_4,p43ulv722,-95.57919247,29.61208337,464,STAFFORD 3
p43u,p43uhs51_4_69,p43uhs51_4,p43ulv285,-95.60319144,29.59925629,490,SUGAR LAND 55
p43u,p43uhs52_4_69,p43uhs52_4,p43ulv2639,-95.60339855,29.60815234,465,SUGAR LAND 40
p43u,p43uhs53_4_69,p43uhs53_4,p43ulv280,-95.60550066,29.59500531,491,SUGAR LAND 56
p43u,p43uhs54_4_69,p43uhs54_4,p43ulv301,-95.58436254,29.59464279,466,SUGAR LAND 41
p43u,p43uhs55_4_69,p43uhs55_4,p43ulv306,-95.6065581,29.58438329,502,SUGAR LAND 62
p43u,p43uhs56_4_69,p43uhs56_4,p43ulv317,-95.61454491,29.57474981,503,SUGAR LAND 63
p43u,p43uhs57_4_69,p43uhs57_4,p43ulv330,-95.59474562,29.58408952,424,SUGAR LAND 3
p43u,p43uhs58_4_69,p43uhs58_4,p43ulv338,-95.58161579,29.58431979,469,STAFFORD 4
p43u,p43uhs59_4_69,p43uhs59_4,p43ulv355,-95.58178761,29.57800338,469,STAFFORD 4
p43u,p43uhs5_4_69,p43uhs5_4,p43ulv57,-95.62814904,29.63242705,435,SUGAR LAND 12
p43u,p43uhs60_4_69,p43uhs60_4,p43ulv805,-95.56667191,29.60671923,494,STAFFORD 9
p43u,p43uhs61_4_69,p43uhs61_4,p43ulv7202,-95.55919428,29.58446129,470,STAFFORD 5
p43u,p43uhs62_4_69,p43uhs62_4,p43ulv386,-95.562163,29.57905606,471,STAFFORD 6
p43u,p43uhs63_4_69,p43uhs63_4,p43ulv866,-95.59819299,29.56159947,472,SUGAR LAND 44
p43u,p43uhs64_4_69,p43uhs64_4,p43ulv1861,-95.57826596,29.55000528,474,MISSOURI CITY 2
p43u,p43uhs65_4_69,p43uhs65_4,p43ulv872,-95.58325739,29.5588803,473,MISSOURI CITY 1
p43u,p43uhs66_4_69,p43uhs66_4,p43ulv2342,-95.56893229,29.57136867,471,STAFFORD 6
p43u,p43uhs67_4_69,p43uhs67_4,p43ulv441,-95.56405803,29.54566176,474,MISSOURI CITY 2
p43u,p43uhs68_4_69,p43uhs68_4,p43ulv437,-95.55518772,29.55999394,475,MISSOURI CITY 3
p43u,p43uhs69_4_69,p43uhs69_4,p43ulv1839,-95.58174581,29.53696071,476,MISSOURI CITY 4
p43u,p43uhs6_4_69,p43uhs6_4,p43ulv117,-95.66221776,29.59431717,452,SUGAR LAND 28
p43u,p43uhs70_4_69,p43uhs70_4,p43ulv1384,-95.69287884,29.62283199,445,SUGAR LAND 21
p43u,p43uhs72_4_69,p43uhs72_4,p43ulv366,-95.57035146,29.59831162,478,STAFFORD 7
p43u,p43uhs73_4_69,p43uhs73_4,p43ulv4299,-95.68659847,29.64126889,479,SUGAR LAND 46
p43u,p43uhs74_4_69,p43uhs74_4,p43ulv979,-95.65408613,29.6187112,480,SUGAR LAND 47
p43u,p43uhs75_4_69,p43uhs75_4,p43ulv21634,-95.60730997,29.62506018,504,SUGAR LAND 64
p43u,p43uhs78_4_69,p43uhs78_4,p43ulv2368,-95.68062347,29.63618683,497,SUGAR LAND 58
p43u,p43uhs7_4_69,p43uhs7_4,p43ulv269,-95.57376721,29.62602751,428,STAFFORD 2
p43u,p43uhs80_4_69,p43uhs80_4,p43ulv11365,-95.61280353,29.64283798,429,SUGAR LAND 6
p43u,p43uhs81_4_69,p43uhs81_4,p43ulv3029,-95.62950132,29.5570874,440,SUGAR LAND 16
p43u,p43uhs82_4_69,p43uhs82_4,p43ulv599,-95.62855533,29.59080546,501,SUGAR LAND 61
p43u,p43uhs85_4_69,p43uhs85_4,p43ulv832,-95.58109729,29.57553299,469,STAFFORD 4
p43u,p43uhs8_4_69,p43uhs8_4,p43ulv14870,-95.60564895,29.64103178,429,SUGAR LAND 6
p43u,p43uhs9_4_69,p43uhs9_4,p43ulv2606,-95.6214848,29.61626103,449,SUGAR LAND 25
p44u,p44uhs0_1247_69,p44uhs0_1247,p44ulv68,-95.37198894,29.75936114,560,HOUSTON 22
p44u,p44uhs10_1247_69,p44uhs10_1247,p44ulv3536,-95.40102573,29.86945889,618,HOUSTON 43
p44u,p44uhs11_1247_69,p44uhs11_1247,p44ulv3651,-95.45146578,29.80692964,521,HOUSTON 20
p44u,p44uhs12_1247_69,p44uhs12_1247,p44ulv3769,-95.3879913,29.8237193,522,HOUSTON 21
p44u,p44uhs13_1247_69,p44uhs13_1247,p44ulv3843,-95.36827409,29.81297936,516,HOUSTON 15
p44u,p44uhs14_1247_69,p44uhs14_1247,p44ulv4236,-95.40609925,29.75507912,517,HOUSTON 16
p44u,p44uhs15_1247_69,p44uhs15_1247,p44ulv3521,-95.40519004,29.85122632,518,HOUSTON 17
p44u,p44uhs16_1247_69,p44uhs16_1247,p44ulv3730,-95.42973124,29.8076148,513,HOUSTON 12
p44u,p44uhs1_1247_69,p44uhs1_1247,p44ulv3876,-95.44348293,29.78362473,521,HOUSTON 20
p44u,p44uhs2_1247_69,p44uhs2_1247,p44ulv2,-95.38306524,29.77038284,520,HOUSTON 19
p44u,p44uhs3_1247_69,p44uhs3_1247,p44ulv4147,-95.34346958,29.79469707,508,HOUSTON 7
p44u,p44uhs4_1247_69,p44uhs4_1247,p44ulv3689,-95.41969366,29.83144335,509,HOUSTON 8
p44u,p44uhs5_1247_69,p44uhs5_1247,p44ulv4065,-95.34148672,29.8220754,510,HOUSTON 9
p44u,p44uhs6_1247_69,p44uhs6_1247,p44ulv3752,-95.40673062,29.80785618,519,HOUSTON 18
p44u,p44uhs7_1247_69,p44uhs7_1247,p44ulv3783,-95.36912026,29.83244938,512,HOUSTON 11
p44u,p44uhs8_1247_69,p44uhs8_1247,p44ulv3486,-95.46003355,29.84275523,718,HOUSTON 48
p44u,p44uhs9_1247_69,p44uhs9_1247,p44ulv4118,-95.32159064,29.8041225,514,HOUSTON 13
p45u,p45uhs0_1247_69,p45uhs0_1247,p45ulv112,-95.36550144,29.17366618,523,ANGLETON 1
p45u,p45uhs1_1247_69,p45uhs1_1247,p45ulv18,-95.43838872,29.23936195,525,ANGLETON 2
p45u,p45uhs2_1247_69,p45uhs2_1247,p45ulv10,-95.4865858,29.23448003,526,ANGLETON 3
p45u,p45uhs3_1247_69,p45uhs3_1247,p45ulv301,-95.5230381,29.21192841,526,ANGLETON 3
p45u,p45uhs4_1247_69,p45uhs4_1247,p45ulv3,-95.5403723,29.28655561,805,ROSHARON 4
p45u,p45uhs5_1247_69,p45uhs5_1247,p45ulv151,-95.31756935,29.25445255,528,DANBURY 2
p45u,p45uhs6_1247_69,p45uhs6_1247,p45ulv48,-95.46608725,29.16735947,525,ANGLETON 2
p45u,p45uhs7_1247_69,p45uhs7_1247,p45ulv99,-95.4289092,29.15548926,529,ANGLETON 4
p45u,p45uhs8_1247_69,p45uhs8_1247,p45ulv468,-95.48264556,29.12525737,530,ANGLETON 5
p45u,p45uhs9_1247_69,p45uhs9_1247,p45ulv5842,-95.2172947,29.21525665,233,LIVERPOOL 2
p46u,p46uhs0_1247_69,p46uhs0_1247,p46ulv169,-95.70175578,29.34902797,533,GUY 1
p46u,p46uhs1_1247_69,p46uhs1_1247,p46ulv330,-95.63555286,29.39658085,534,THOMPSONS 4
p46u,p46uhs2_1247_69,p46uhs2_1247,p46ulv27,-95.83672238,29.39186913,535,NEEDVILLE 1
p46u,p46uhs3_1247_69,p46uhs3_1247,p46ulv5,-95.90191959,29.46961559,536,ROSENBERG 2
p46u,p46uhs4_1247_69,p46uhs4_1247,p46ulv22,-95.87141531,29.39761273,535,NEEDVILLE 1
p46u,p46uhs5_1247_69,p46uhs5_1247,p46ulv26,-95.80242864,29.40223351,538,NEEDVILLE 3
p46u,p46uhs6_1247_69,p46uhs6_1247,p46ulv59,-95.85149451,29.24583346,539,GUY 2
p46u,p46uhs7_1247_69,p46uhs7_1247,p46ulv176,-95.71989839,29.27210392,540,GUY 3
p46u,p46uhs8_1247_69,p46uhs8_1247,p46ulv119,-95.83568231,29.41778357,541,NEEDVILLE 4
p46u,p46uhs9_1247_69,p46uhs9_1247,p46ulv60,-95.77555906,29.37353953,542,NEEDVILLE 5
p47u,p47uhs0_1247_69,p47uhs0_1247,p47ulv84,-95.19030712,30.07741288,555,KINGWOOD 8
p47u,p47uhs10_1247_69,p47uhs10_1247,p47ulv269,-95.18688592,30.01665749,551,KINGWOOD 6
p47u,p47uhs11_1247_69,p47uhs11_1247,p47ulv234,-95.22391641,30.03334928,548,KINGWOOD 3
p47u,p47uhs12_1247_69,p47uhs12_1247,p47ulv2,-95.2753736,30.00993151,754,HUMBLE 11
p47u,p47uhs13_1247_69,p47uhs13_1247,p47ulv136,-95.12029389,30.07271548,554,HUFFMAN 4
p47u,p47uhs14_1247_69,p47uhs14_1247,p47ulv422,-95.11408827,30.02195266,557,HUFFMAN 5
p47u,p47uhs1_1247_69,p47uhs1_1247,p47ulv250,-95.25811421,30.00751743,543,HUMBLE 9
p47u,p47uhs2_1247_69,p47uhs2_1247,p47ulv112,-95.16401539,30.07042179,544,KINGWOOD 1
p47u,p47uhs3_1247_69,p47uhs3_1247,p47ulv5,-95.25273892,30.09938359,203,PORTER 4
p47u,p47uhs4_1247_69,p47uhs4_1247,p47ulv412,-95.15827758,29.99460436,546,HUFFMAN 2
p47u,p47uhs5_1247_69,p47uhs5_1247,p47ulv5777,-95.10520566,30.04835657,547,HUFFMAN 3
p47u,p47uhs6_1247_69,p47uhs6_1247,p47ulv162,-95.24231298,30.04093631,548,KINGWOOD 3
p47u,p47uhs7_1247_69,p47uhs7_1247,p47ulv516,-95.18636307,29.97621202,549,KINGWOOD 4
p47u,p47uhs8_1247_69,p47uhs8_1247,p47ulv144,-95.23412902,30.05995654,548,KINGWOOD 3
p47u,p47uhs9_1247_69,p47uhs9_1247,p47ulv556,-95.21352406,29.93868629,549,KINGWOOD 4
p48u,p48uhs0_1247_69,p48uhs0_1247,p48ulv126,-94.73341268,29.53916642,558,ANAHUAC 1
p48u,p48uhs1_1247_69,p48uhs1_1247,p48ulv76,-94.73636773,29.4028656,648,GALVESTON 1
p49u,p49uhs0_1247_69,p49uhs0_1247,p49ulv35,-95.37256805,29.73727952,560,HOUSTON 22
p49u,p49uhs10_1247_69,p49uhs10_1247,p49ulv18373,-95.29955452,29.78365845,566,HOUSTON 28
p49u,p49uhs11_1247_69,p49uhs11_1247,p49ulv18922,-95.25422934,29.74778955,790,GALENA PARK 16
p49u,p49uhs12_1247_69,p49uhs12_1247,p49ulv18493,-95.30659571,29.73847128,568,GALENA PARK 9
p49u,p49uhs13_1247_69,p49uhs13_1247,p49ulv18849,-95.2975047,29.67981634,569,SOUTH HOUSTON 2
p49u,p49uhs14_1247_69,p49uhs14_1247,p49ulv18635,-95.27491111,29.71729779,573,GALENA PARK 10
p49u,p49uhs15_1247_69,p49uhs15_1247,p49ulv18889,-95.3038899,29.65986245,570,SOUTH HOUSTON 3
p49u,p49uhs16_1247_69,p49uhs16_1247,p49ulv18477,-95.30638313,29.76039167,581,HOUSTON 36
p49u,p49uhs17_1247_69,p49uhs17_1247,p49ulv18422,-95.2847318,29.77888692,582,GALENA PARK 13
p49u,p49uhs18_1247_69,p49uhs18_1247,p49ulv18756,-95.34282176,29.67886772,584,HOUSTON 38
p49u,p49uhs19_1247_69,p49uhs19_1247,p49ulv18584,-95.31993271,29.70037523,572,HOUSTON 30
p49u,p49uhs1_1247_69,p49uhs1_1247,p49ulv127,-95.35046369,29.74375096,561,HOUSTON 23
p49u,p49uhs20_1247_69,p49uhs20_1247,p49ulv19503,-95.26948662,29.73334,573,GALENA PARK 10
p49u,p49uhs21_1247_69,p49uhs21_1247,p49ulv18504,-95.31213174,29.72750084,583,HOUSTON 37
p49u,p49uhs22_1247_69,p49uhs22_1247,p49ulv18725,-95.3724363,29.66956713,584,HOUSTON 38
p49u,p49uhs23_1247_69,p49uhs23_1247,p49ulv18430,-95.27782253,29.7649733,574,GALENA PARK 11
p49u,p49uhs2_1247_69,p49uhs2_1247,p49ulv126,-95.32604173,29.75250449,575,HOUSTON 31
p49u,p49uhs3_1247_69,p49uhs3_1247,p49ulv385,-95.37567457,29.70874332,562,HOUSTON 24
p49u,p49uhs4_1247_69,p49uhs4_1247,p49ulv66,-95.36359816,29.73049668,564,HOUSTON 26
p49u,p49uhs5_1247_69,p49uhs5_1247,p49ulv14,-95.37598457,29.75285326,579,HOUSTON 35
p49u,p49uhs6_1247_69,p49uhs6_1247,p49ulv100,-95.39334725,29.68992348,223,BELLAIRE 18
p49u,p49uhs7_1247_69,p49uhs7_1247,p49ulv76,-95.37225001,29.72239577,564,HOUSTON 26
p49u,p49uhs8_1247_69,p49uhs8_1247,p49ulv30,-95.38748946,29.72997064,565,HOUSTON 27
p49u,p49uhs9_1247_69,p49uhs9_1247,p49ulv21,-95.38494024,29.73882659,565,HOUSTON 27
p50u,p50uhs0_1247_69,p50uhs0_1247,p50ulv412,-95.72794535,29.70192059,585,RICHMOND 1
p50u,p50uhs10_1247_69,p50uhs10_1247,p50ulv156,-95.82761945,29.68886425,587,RICHMOND 3
p50u,p50uhs11_1247_69,p50uhs11_1247,p50ulv220,-95.79555054,29.72852742,590,RICHMOND 6
p50u,p50uhs12_1247_69,p50uhs12_1247,p50ulv316,-95.76916763,29.70807369,589,RICHMOND 5
p50u,p50uhs13_1247_69,p50uhs13_1247,p50ulv353,-95.76307934,29.69124317,600,RICHMOND 14
p50u,p50uhs14_1247_69,p50uhs14_1247,p50ulv486,-95.75065417,29.66004341,598,RICHMOND 12
p50u,p50uhs15_1247_69,p50uhs15_1247,p50ulv462,-95.73838349,29.67284636,599,RICHMOND 13
p50u,p50uhs1_1247_69,p50uhs1_1247,p50ulv10,-95.85361061,29.75519639,586,RICHMOND 2
p50u,p50uhs2_1247_69,p50uhs2_1247,p50ulv81,-95.86909249,29.70610076,593,FULSHEAR 3
p50u,p50uhs3_1247_69,p50uhs3_1247,p50ulv126,-95.8166129,29.70774494,588,RICHMOND 4
p50u,p50uhs4_1247_69,p50uhs4_1247,p50ulv335,-95.79665262,29.69059826,589,RICHMOND 5
p50u,p50uhs5_1247_69,p50uhs5_1247,p50ulv58,-95.82859279,29.72993546,594,RICHMOND 8
p50u,p50uhs6_1247_69,p50uhs6_1247,p50ulv207,-95.76477524,29.75028605,591,KATY 83
p50u,p50uhs7_1247_69,p50uhs7_1247,p50ulv187,-95.79171763,29.74969925,592,RICHMOND 7
p50u,p50uhs8_1247_69,p50uhs8_1247,p50ulv8,-95.89046566,29.69939659,345,FULSHEAR 2
p50u,p50uhs9_1247_69,p50uhs9_1247,p50ulv13,-95.86248628,29.74730918,586,RICHMOND 2
p51u,p51uhs0_1247_69,p51uhs0_1247,p51ulv393,-95.51497183,29.8700928,606,BELLAIRE 20
p51u,p51uhs10_1247_69,p51uhs10_1247,p51ulv476,-95.42354452,29.95231289,610,SPRING 9
p51u,p51uhs11_1247_69,p51uhs11_1247,p51ulv2172,-95.53022673,29.92579582,611,CYPRESS 40
p51u,p51uhs12_1247_69,p51uhs12_1247,p51ulv164,-95.48651032,29.9368152,612,SPRING 10
p51u,p51uhs13_1247_69,p51uhs13_1247,p51ulv468,-95.44108618,29.95619549,623,SPRING 16
p51u,p51uhs14_1247_69,p51uhs14_1247,p51ulv96,-95.51560688,29.94846846,613,TOMBALL 22
p51u,p51uhs15_1247_69,p51uhs15_1247,p51ulv264,-95.50612836,29.90184938,614,CYPRESS 41
p51u,p51uhs16_1247_69,p51uhs16_1247,p51ulv160,-95.47341352,29.94703091,615,SPRING 11
p51u,p51uhs17_1247_69,p51uhs17_1247,p51ulv14296,-95.48830826,29.85702993,624,HOUSTON 46
p51u,p51uhs18_1247_69,p51uhs18_1247,p51ulv1085,-95.46949465,29.89307616,625,HOUSTON 47
p51u,p51uhs19_1247_69,p51uhs19_1247,p51ulv462,-95.43825706,29.97482687,616,SPRING 12
p51u,p51uhs1_1247_69,p51uhs1_1247,p51ulv490,-95.40850057,29.91693113,602,SPRING 6
p51u,p51uhs20_1247_69,p51uhs20_1247,p51ulv222,-95.4498516,29.91767363,617,SPRING 13
p51u,p51uhs21_1247_69,p51uhs21_1247,p51ulv550,-95.42056705,29.90886591,607,HOUSTON 41
p51u,p51uhs22_1247_69,p51uhs22_1247,p51ulv21,-95.49648963,29.96019434,609,SPRING 8
p51u,p51uhs23_1247_69,p51uhs23_1247,p51ulv130,-95.50430524,29.92735302,626,CYPRESS 42
p51u,p51uhs24_1247_69,p51uhs24_1247,p51ulv373,-95.4701714,29.87917116,620,HOUSTON 44
p51u,p51uhs25_1247_69,p51uhs25_1247,p51ulv595,-95.42453312,29.87888676,621,HOUSTON 45
p51u,p51uhs2_1247_69,p51uhs2_1247,p51ulv74,-95.4636427,29.95991236,603,SPRING 7
p51u,p51uhs3_1247_69,p51uhs3_1247,p51ulv248,-95.53847897,29.88386802,604,CYPRESS 39
p51u,p51uhs4_1247_69,p51uhs4_1247,p51ulv351,-95.4734711,29.88946572,605,HOUSTON 40
p51u,p51uhs5_1247_69,p51uhs5_1247,p51ulv511,-95.39138946,29.92811971,622,SPRING 15
p51u,p51uhs6_1247_69,p51uhs6_1247,p51ulv301,-95.51085099,29.88987469,606,BELLAIRE 20
p51u,p51uhs7_1247_69,p51uhs7_1247,p51ulv562,-95.43864964,29.89249627,607,HOUSTON 41
p51u,p51uhs8_1247_69,p51uhs8_1247,p51ulv440,-95.45194322,29.86016285,608,HOUSTON 42
p51u,p51uhs9_1247_69,p51uhs9_1247,p51ulv15,-95.4940011,29.96728846,609,SPRING 8
p52u,p52uhs0_1247_69,p52uhs0_1247,p52ulv275,-95.80599792,30.54183633,3929,RICHARDS 2
p52u,p52uhs10_1247_69,p52uhs10_1247,p52ulv68,-95.8012107,30.46263742,3934,RICHARDS 3
p52u,p52uhs1_1247_69,p52uhs1_1247,p52ulv79,-95.66785524,30.45253355,3932,MONTGOMERY 6
p52u,p52uhs2_1247_69,p52uhs2_1247,p52ulv30,-95.60531824,30.36507484,628,MONTGOMERY 1
p52u,p52uhs3_1247_69,p52uhs3_1247,p52ulv169,-95.62946668,30.29711595,629,MONTGOMERY 2
p52u,p52uhs4_1247_69,p52uhs4_1247,p52ulv48,-95.6122964,30.33941522,630,MONTGOMERY 3
p52u,p52uhs5_1247_69,p52uhs5_1247,p52ulv144,-95.78161299,30.36785723,3930,PLANTERSVILLE 6
p52u,p52uhs6_1247_69,p52uhs6_1247,p52ulv75,-95.7274163,30.4526206,3931,MONTGOMERY 5
p52u,p52uhs7_1247_69,p52uhs7_1247,p52ulv112,-95.66896656,30.37723034,3932,MONTGOMERY 6
p52u,p52uhs8_1247_69,p52uhs8_1247,p52ulv163,-95.69122108,30.31960341,3933,MONTGOMERY 7
p52u,p52uhs9_1247_69,p52uhs9_1247,p52ulv65,-95.60744407,30.29033133,631,MONTGOMERY 4
p53u,p53uhs0_1247_69,p53uhs0_1247,p53ulv176,-95.06995493,29.8222881,632,HIGHLANDS 3
p53u,p53uhs1_1247_69,p53uhs1_1247,p53ulv11,-95.12129142,29.97273885,557,HUFFMAN 5
p53u,p53uhs2_1247_69,p53uhs2_1247,p53ulv71,-95.13358736,29.85695922,634,HIGHLANDS 4
p53u,p53uhs3_1247_69,p53uhs3_1247,p53ulv145,-95.02378918,29.89615075,635,CROSBY 2
p53u,p53uhs4_1247_69,p53uhs4_1247,p53ulv51,-95.0978247,29.91861799,636,CROSBY 3
p53u,p53uhs5_1247_69,p53uhs5_1247,p53ulv86,-95.04462926,29.98829397,637,CROSBY 4
p53u,p53uhs6_1247_69,p53uhs6_1247,p53ulv140,-95.04094104,29.90877395,638,CROSBY 5
p54u,p54uhs0_1247_69,p54uhs0_1247,p54ulv49,-95.41989544,29.63255157,657,BELLAIRE 22
p54u,p54uhs1_1247_69,p54uhs1_1247,p54ulv224,-95.41878348,29.56472235,639,FRESNO 1
p54u,p54uhs2_1247_69,p54uhs2_1247,p54ulv118,-95.35806064,29.63154386,640,PEARLAND 9
p54u,p54uhs3_1247_69,p54uhs3_1247,p54ulv103,-95.36663305,29.62289409,641,PEARLAND 10
p54u,p54uhs4_1247_69,p54uhs4_1247,p54ulv166,-95.31206667,29.62927962,647,PEARLAND 12
p54u,p54uhs5_1247_69,p54uhs5_1247,p54ulv212,-95.36626625,29.57382558,639,FRESNO 1
p54u,p54uhs6_1247_69,p54uhs6_1247,p54ulv31,-95.32580922,29.53416642,643,MANVEL 3
p54u,p54uhs7_1247_69,p54uhs7_1247,p54ulv6,-95.38267861,29.53085628,644,FRESNO 2
p54u,p54uhs8_1247_69,p54uhs8_1247,p54ulv273,-95.36571994,29.56452337,645,MANVEL 4
p55u,p55uhs0_1247_69,p55uhs0_1247,p55ulv75,-94.81575586,29.28676816,650,GALVESTON 2
p55u,p55uhs1_1247_69,p55uhs1_1247,p55ulv13,-94.78272691,29.30633003,654,GALVESTON 6
p55u,p55uhs2_1247_69,p55uhs2_1247,p55ulv943,-94.81141047,29.31627699,650,GALVESTON 2
p55u,p55uhs3_1247_69,p55uhs3_1247,p55ulv25,-94.90917314,29.29680502,649,TEXAS CITY 1
p55u,p55uhs4_1247_69,p55uhs4_1247,p55ulv89,-94.79775157,29.29609818,654,GALVESTON 6
p55u,p55uhs5_1247_69,p55uhs5_1247,p55ulv35,-94.87630073,29.27224069,649,TEXAS CITY 1
p55u,p55uhs6_1247_69,p55uhs6_1247,p55ulv36,-94.84215666,29.27784973,652,GALVESTON 4
p56u,p56uhs0_1247_69,p56uhs0_1247,p56ulv156,-95.50221645,29.64540999,655,BELLAIRE 21
p56u,p56uhs10_1247_69,p56uhs10_1247,p56ulv290,-95.54241335,29.5850178,665,MISSOURI CITY 7
p56u,p56uhs11_1247_69,p56uhs11_1247,p56ulv14,-95.53815029,29.65114024,666,STAFFORD 16
p56u,p56uhs12_1247_69,p56uhs12_1247,p56ulv331,-95.52893045,29.59425832,667,STAFFORD 17
p56u,p56uhs13_1247_69,p56uhs13_1247,p56ulv176,-95.49648706,29.61236658,658,STAFFORD 13
p56u,p56uhs14_1247_69,p56uhs14_1247,p56ulv452,-95.44984598,29.59398647,669,FRESNO 6
p56u,p56uhs1_1247_69,p56uhs1_1247,p56ulv22,-95.56857984,29.64502443,498,STAFFORD 10
p56u,p56uhs2_1247_69,p56uhs2_1247,p56ulv527,-95.42729499,29.63129246,657,BELLAIRE 22
p56u,p56uhs3_1247_69,p56uhs3_1247,p56ulv133,-95.51642709,29.63170974,658,STAFFORD 13
p56u,p56uhs4_1247_69,p56uhs4_1247,p56ulv41,-95.55162892,29.61248563,659,STAFFORD 14
p56u,p56uhs5_1247_69,p56uhs5_1247,p56ulv1881,-95.46074866,29.65528337,217,BELLAIRE 12
p56u,p56uhs6_1247_69,p56uhs6_1247,p56ulv56,-95.51199847,29.67070504,661,BELLAIRE 24
p56u,p56uhs7_1247_69,p56uhs7_1247,p56ulv67,-95.51819565,29.65626144,662,BELLAIRE 25
p56u,p56uhs8_1247_69,p56uhs8_1247,p56ulv238,-95.48130947,29.6156071,668,FRESNO 5
p56u,p56uhs9_1247_69,p56uhs9_1247,p56ulv57,-95.53311382,29.66163905,664,STAFFORD 15
p57u,p57uhs0_1247_69,p57uhs0_1247,p57ulv64,-95.56269079,30.40160262,670,WILLIS 3
p57u,p57uhs1_1247_69,p57uhs1_1247,p57ulv172,-95.42539706,30.40535326,671,WILLIS 4
p57u,p57uhs2_1247_69,p57uhs2_1247,p57ulv92,-95.48144138,30.43885311,672,WILLIS 5
p57u,p57uhs3_1247_69,p57uhs3_1247,p57ulv13,-95.54224415,30.46125192,673,WILLIS 6
p57u,p57uhs4_1247_69,p57uhs4_1247,p57ulv10,-95.57373583,30.45248259,678,WILLIS 8
p57u,p57uhs5_1247_69,p57uhs5_1247,p57ulv31,-95.38869644,30.50461947,260,NEW WAVERLY 1
p57u,p57uhs6_1247_69,p57uhs6_1247,p57ulv136,-95.5393179,30.3529952,675,WILLIS 7
p57u,p57uhs7_1247_69,p57uhs7_1247,p57ulv32,-95.39943003,30.49034457,674,NEW WAVERLY 2
p57u,p57uhs8_1247_69,p57uhs8_1247,p57ulv199,-95.52877594,30.50795119,261,WILLIS 1
p58u,p58uhs0_1247_69,p58uhs0_1247,p58ulv10,-95.81805756,29.55566311,679,ROSENBERG 3
p58u,p58uhs1_1247_69,p58uhs1_1247,p58ulv215,-95.71635351,29.53632456,680,SUGAR LAND 65
p58u,p58uhs2_1247_69,p58uhs2_1247,p58ulv88,-95.78032713,29.60244845,681,RICHMOND 15
p58u,p58uhs3_1247_69,p58uhs3_1247,p58ulv14,-95.80212884,29.55445961,682,ROSENBERG 4
p58u,p58uhs4_1247_69,p58uhs4_1247,p58ulv197,-95.7418547,29.55956112,683,RICHMOND 16
p58u,p58uhs5_1247_69,p58uhs5_1247,p58ulv268,-95.79576786,29.5291118,684,ROSENBERG 5
p58u,p58uhs6_1247_69,p58uhs6_1247,p58ulv54,-95.75032103,29.62209746,687,RICHMOND 17
p58u,p58uhs7_1247_69,p58uhs7_1247,p58ulv218,-95.69509428,29.58020801,685,SUGAR LAND 66
p58u,p58uhs8_1247_69,p58uhs8_1247,p58ulv256,-95.82839753,29.5030041,686,ROSENBERG 6
p59u,p59uhs0_1247_69,p59uhs0_1247,p59ulv36,-95.64898714,30.2400892,688,MAGNOLIA 7
p59u,p59uhs1_1247_69,p59uhs1_1247,p59ulv52,-95.73735178,30.20825457,689,PINEHURST 1
p59u,p59uhs2_1247_69,p59uhs2_1247,p59ulv54,-95.74714253,30.20034666,690,PINEHURST 2
p59u,p59uhs3_1247_69,p59uhs3_1247,p59ulv247,-95.67842434,30.07929575,691,TOMBALL 23
p59u,p59uhs4_1247_69,p59uhs4_1247,p59ulv158,-95.72870585,30.12657248,692,PINEHURST 3
p59u,p59uhs5_1247_69,p59uhs5_1247,p59ulv202,-95.69024155,30.12630192,694,PINEHURST 4
p59u,p59uhs6_1247_69,p59uhs6_1247,p59ulv136,-95.86363836,30.10616142,416,WALLER 3
p59u,p59uhs7_1247_69,p59uhs7_1247,p59ulv22,-95.76284428,30.2629639,3935,PLANTERSVILLE 7
p60u,p60uhs0_1247_69,p60uhs0_1247,p60ulv6,-95.46629539,30.18585569,255,CONROE 12
p60u,p60uhs1_1247_69,p60uhs1_1247,p60ulv2,-95.44968876,30.22816917,696,CONROE 13
p60u,p60uhs2_1247_69,p60uhs2_1247,p60ulv290,-95.39467422,30.10836792,697,SPRING 18
p60u,p60uhs3_1247_69,p60uhs3_1247,p60ulv26,-95.46437168,30.15024804,698,SPRING 19
